date,close,vol_usd,vol_btc,fed_rate,gold_usd,kospi,ex_rate
2015-07-25,291.769989,9038050,30976.626591983044,0.13,1080.8,2045.96,1162.3
2015-07-26,293.01001,20358325,69479.96418279361,0.13,1080.8,2045.96,1162.3
2015-07-27,293.700012,14466428,49255.796421281724,0.13,1100.0,2038.81,1164.6
2015-07-28,288.369995,14738216,51108.70151383121,0.13,1096.2,2039.1,1168.9
2015-07-29,287.019989,12888680,44905.16512423112,0.13,1090.25,2037.62,1166.2
2015-07-30,283.730011,14019071,49409.898341702035,0.13,1087.5,2019.03,1157.9
2015-07-31,280.47000099999997,11068826,39465.27600290486,0.13,1098.4,2030.16,1166.3
2015-08-01,281.359985,9978638,35465.73262718933,0.14,1098.4,2030.16,1166.3
2015-08-02,281.579987,13006246,46190.23581388261,0.14,1098.4,2030.16,1166.3
2015-08-03,284.299988,12732203,44784.39513687212,0.14,1091.9,2008.49,1169.4
2015-08-04,281.72000099999997,10854754,38530.29235222813,0.14,1090.65,2027.99,1165.2
2015-08-05,278.0,9319083,33521.88129496403,0.14,1085.1,2029.76,1169.3
2015-08-06,277.890015,11919665,42893.46272481219,0.14,1089.75,2013.29,1172.1
2015-08-07,258.600006,22308123,86264.9747966363,0.14,1093.5,2010.23,1170.2
2015-08-08,263.869995,15154749,57432.63458204105,0.14,1093.5,2010.23,1170.2
2015-08-09,263.299988,12873441,48892.67598447441,0.14,1093.5,2010.23,1170.2
2015-08-10,269.02999900000003,13681939,50856.555220074166,0.14,1097.0,2003.17,1164.3
2015-08-11,267.660004,15232934,56911.50628541424,0.14,1108.25,1986.65,1165.3
2015-08-12,263.440002,14962211,56795.516574586116,0.14,1119.0,1975.47,1170.4
2015-08-13,265.02999900000003,13899139,52443.644313638615,0.14,1116.75,1983.46,1190.3
2015-08-14,260.519989,10303301,39548.98447351001,0.14,1118.25,1983.46,1190.3
2015-08-15,257.119995,17880398,69541.0638911999,0.14,1118.25,1983.46,1190.3
2015-08-16,257.130005,12378054,48139.2826947598,0.14,1118.25,1983.46,1190.3
2015-08-17,246.72000099999997,23896056,96854.96069692381,0.14,1118.8,1968.52,1174.2
2015-08-18,226.0,55514712,245640.3185840708,0.14,1111.45,1956.26,1182.2
2015-08-19,234.66000400000001,21225055,90450.24562430332,0.14,1126.15,1939.38,1184.7
2015-08-20,232.399994,13485729,58028.095301930174,0.14,1147.7,1914.55,1185.1
2015-08-21,229.539993,16976922,73960.62785451073,0.14,1156.5,1876.07,1185.1
2015-08-22,226.75,11204081,49411.60308710033,0.14,1156.5,1876.07,1185.1
2015-08-23,211.42999300000002,43008579,203417.58702134562,0.14,1156.5,1876.07,1185.1
2015-08-24,220.50999500000003,40651749,184353.31695508855,0.14,1166.5,1829.81,1192.0
2015-08-25,224.97000099999997,20986286,93284.81978359418,0.14,1137.5,1846.63,1198.1
2015-08-26,222.729996,13631111,61200.15824002439,0.14,1120.75,1894.09,1194.6
2015-08-27,231.63999900000002,20751420,89584.78712478322,0.14,1119.0,1908.0,1188.9
2015-08-28,228.5,10072201,44079.65426695842,0.14,1135.0,1937.67,1184.3
2015-08-29,228.399994,9118089,39921.58160914838,0.14,1135.0,1937.67,1184.3
2015-08-30,229.47000099999997,12521966,54569.07632993823,0.14,1135.0,1937.67,1184.3
2015-08-31,227.17999300000002,15206241,66934.77184850516,0.14,1135.0,1941.49,1176.3
2015-09-01,228.63000499999998,13443780,58801.46833745641,0.14,1142.3,1914.23,1183.0
2015-09-02,226.19999700000002,12337406,54542.025480221375,0.14,1137.75,1915.22,1175.6
2015-09-03,230.25,14174313,61560.5342019544,0.14,1128.0,1915.53,1178.0
2015-09-04,233.669998,11253257,48158.75848982547,0.14,1118.25,1886.04,1187.6
2015-09-05,239.86000099999998,15939620,66453.84780099288,0.14,1118.25,1886.04,1187.6
2015-09-06,239.580002,13744695,57369.95945095618,0.14,1118.25,1886.04,1187.6
2015-09-07,243.24000499999997,18605471,76490.17685228218,0.14,1119.5,1883.22,1191.0
2015-09-08,237.41000400000001,16636258,70073.95526601313,0.14,1121.15,1878.68,1202.0
2015-09-09,238.080002,14447606,60683.82845527698,0.14,1109.85,1934.2,1203.1
2015-09-10,239.899994,10992443,45820.939036788805,0.14,1109.5,1962.11,1192.0
2015-09-11,235.600006,10407178,44173.08036910661,0.14,1100.25,1941.37,1195.8
2015-09-12,230.190002,11983360,52058.55986742639,0.14,1100.25,1941.37,1195.8
2015-09-13,229.91000400000001,14070910,61201.81703793976,0.14,1100.25,1941.37,1195.8
2015-09-14,229.52999900000003,11425472,49777.68505109434,0.14,1104.8,1931.46,1183.8
2015-09-15,228.600006,11866728,51910.444831746856,0.14,1105.95,1937.56,1181.0
2015-09-16,232.72000099999997,12975914,55757.62265487444,0.14,1117.6,1975.45,1182.4
2015-09-17,232.210007,12397851,53390.683546209104,0.14,1117.5,1976.49,1179.4
2015-09-18,231.11000099999998,8004103,34633.30433718444,0.14,1141.5,1995.95,1169.7
2015-09-19,231.08999599999999,7676869,33220.25675226547,0.14,1141.5,1995.95,1169.7
2015-09-20,226.330002,12180039,53815.39739481821,0.14,1141.5,1995.95,1169.7
2015-09-21,230.00999500000003,16390021,71257.86425063832,0.14,1133.25,1964.68,1166.7
2015-09-22,229.88999900000002,10064288,43778.71174813481,0.14,1122.9,1982.06,1173.0
2015-09-23,233.75999500000003,16797644,71858.50598602211,0.14,1131.35,1944.64,1177.2
2015-09-24,235.02999900000003,14510987,61740.99928409563,0.14,1154.5,1947.1,1187.5
2015-09-25,234.30000299999998,9449846,40332.24873667629,0.14,1146.65,1942.85,1191.8
2015-09-26,232.5,8429802,36257.21290322581,0.14,1146.65,1942.85,1191.8
2015-09-27,238.86999500000002,15282768,63979.43785279519,0.14,1146.65,1942.85,1191.8
2015-09-28,236.710007,13637645,57613.30149426256,0.14,1131.05,1942.85,1191.8
2015-09-29,235.92999300000002,11946864,50637.32613258713,0.14,1132.1,1942.85,1191.8
2015-09-30,237.05000299999998,12534482,52876.95355987825,0.14,1114.0,1962.81,1194.5
2015-10-01,236.710007,11378441,48069.116908944205,0.12,1119.0,1979.32,1190.4
2015-10-02,238.580002,10338780,43334.64629613005,0.12,1140.75,1969.68,1179.0
2015-10-03,238.330002,7618430,31965.887366543135,0.12,1140.75,1969.68,1179.0
2015-10-04,240.149994,14631928,60928.288009867705,0.12,1140.75,1969.68,1179.0
2015-10-05,246.13999900000002,19242190,78175.79458103434,0.12,1139.75,1978.25,1180.5
2015-10-06,242.979996,15363142,63228.01157672256,0.12,1147.5,1990.65,1172.1
2015-10-07,242.580002,10762328,44366.09741638967,0.12,1144.6,2005.84,1164.8
2015-10-08,244.039993,9897714,40557.75399075675,0.12,1140.0,2019.53,1165.2
2015-10-09,245.350006,9547124,38912.263160898394,0.12,1151.55,2019.53,1165.2
2015-10-10,247.649994,10232454,41318.20814823036,0.12,1151.55,2019.53,1165.2
2015-10-11,245.350006,9961674,40601.89018295765,0.12,1151.55,2019.53,1165.2
2015-10-12,248.77999900000003,18553307,74577.1648628393,0.12,1164.9,2021.63,1159.4
2015-10-13,252.330002,17511356,69398.62822971007,0.12,1165.2,2019.05,1147.4
2015-10-14,254.440002,15465023,60780.62756814473,0.12,1173.9,2009.55,1147.5
2015-10-15,262.869995,24886162,94670.98745902894,0.12,1184.25,2033.27,1150.1
2015-10-16,269.579987,30715446,113938.15372503894,0.12,1180.85,2030.26,1133.7
2015-10-17,261.670013,13921233,53201.4839621688,0.12,1180.85,2030.26,1133.7
2015-10-18,263.820007,15352671,58193.73282027091,0.12,1180.85,2030.26,1133.7
2015-10-19,269.75,20200355,74885.46802594996,0.12,1175.4,2030.27,1128.9
2015-10-20,267.109985,16006977,59926.539249365764,0.12,1177.75,2039.36,1125.3
2015-10-21,274.420013,25481882,92857.22903890396,0.12,1167.1,2042.98,1130.1
2015-10-22,276.920013,19221822,69412.90299592756,0.12,1167.0,2023.0,1131.3
2015-10-23,282.559998,16875626,59724.04487347144,0.12,1161.25,2040.4,1138.2
2015-10-24,287.859985,32946170,114452.0659931251,0.12,1161.25,2040.4,1138.2
2015-10-26,285.149994,20794049,72923.19634416685,0.12,1166.4,2048.08,1127.4
2015-10-27,294.660004,31003938,105219.3632631594,0.12,1165.7,2044.65,1134.1
2015-10-28,303.540009,35117112,115691.87243451654,0.12,1179.6,2042.51,1131.2
2015-10-29,313.630005,43194878,137725.59165695898,0.12,1148.6,2034.16,1132.9
2015-10-30,327.119995,50796456,155283.8615077626,0.12,1142.35,2029.47,1142.3
2015-10-31,311.23999,33762428,108477.15295197125,0.12,1142.35,2029.47,1142.3
2015-11-01,322.950012,23427549,72542.33822415836,0.12,1142.35,2029.47,1142.3
2015-11-02,359.27999900000003,76864059,213939.15390207956,0.12,1134.0,2035.24,1138.6
2015-11-03,396.48999,163481625,412322.2001140559,0.12,1123.1,2048.4,1140.1
2015-11-04,400.890015,229673024,572907.8186195283,0.12,1114.7,2052.77,1133.4
2015-11-05,382.700012,121763708,318170.1180610363,0.12,1106.3,2049.41,1129.5
2015-11-06,369.809998,94921694,256676.92737717708,0.12,1088.9,2041.07,1137.1
2015-11-07,385.089996,39495095,102560.68817742022,0.12,1088.9,2041.07,1137.1
2015-11-08,371.559998,35907981,96641.1378869692,0.12,1088.9,2041.07,1137.1
2015-11-09,380.22000099999997,47074440,123808.42637470827,0.12,1089.6,2025.7,1138.6
2015-11-10,336.690002,74896052,222448.10227539812,0.12,1087.1,1996.59,1154.1
2015-11-11,304.709991,83078426,272647.5286463449,0.12,1085.9,1997.27,1158.2
2015-11-12,333.850006,54120828,162111.20870850005,0.12,1087.4,1993.36,1154.8
2015-11-13,333.769989,32480298,97313.41663555018,0.12,1081.5,1973.29,1154.5
2015-11-14,331.769989,23836097,71845.247582053,0.12,1081.5,1973.29,1154.5
2015-11-15,317.450012,28640663,90221.01722270528,0.12,1081.5,1973.29,1154.5
2015-11-16,330.209991,28260517,85583.47042867035,0.12,1084.75,1943.02,1161.3
2015-11-17,333.910004,32944787,98663.67166405711,0.12,1079.2,1963.58,1172.7
2015-11-18,335.920013,26194853,77979.43553901924,0.12,1067.75,1962.88,1169.2
2015-11-19,324.980011,28543062,87830.20811701554,0.12,1082.6,1988.91,1173.4
2015-11-20,321.119995,35090324,109274.8023990222,0.12,1081.75,1989.86,1164.2
2015-11-21,324.700012,14652996,45127.79629955788,0.12,1081.75,1989.86,1164.2
2015-11-22,322.77999900000003,11915632,36915.64544555314,0.12,1081.75,1989.86,1164.2
2015-11-23,322.119995,13839023,42962.322161963275,0.12,1070.5,2003.7,1156.9
2015-11-24,318.350006,16282941,51147.92113432534,0.12,1076.4,2016.29,1157.9
2015-11-25,327.519989,25200934,76944.72046406913,0.12,1068.0,2009.42,1155.6
2015-11-26,353.73999,73395832,207485.25491845014,0.12,1071.0,2030.68,1145.1
2015-11-27,359.519989,36955394,102790.9299363046,0.12,1057.4,2028.99,1145.7
2015-11-28,355.829987,19988111,56173.20554830023,0.12,1057.4,2028.99,1145.7
2015-11-29,370.839996,24546100,66190.54110873198,0.12,1057.4,2028.99,1145.7
2015-11-30,377.97000099999997,48913368,129410.71479373837,0.12,1061.9,1991.97,1150.4
2015-12-01,361.799988,40821470,112828.83182406297,0.24,1065.4,2023.93,1157.7
2015-12-02,359.980011,32881089,91341.43006623776,0.24,1055.4,2009.29,1158.1
2015-12-03,360.309998,31673283,87905.64562685268,0.24,1055.45,1994.07,1159.3
2015-12-04,361.670013,21820610,60332.925638488035,0.24,1079.25,1974.4,1167.4
2015-12-05,386.690002,43438102,112333.13966053873,0.24,1079.25,1974.4,1167.4
2015-12-06,393.380005,52068577,132362.0324830694,0.24,1079.25,1974.4,1167.4
2015-12-07,394.27999900000003,38102878,96639.1348702423,0.24,1075.8,1963.67,1156.8
2015-12-08,410.670013,29543120,71938.82938806151,0.24,1072.1,1949.04,1166.4
2015-12-09,416.0,61289838,147331.34134615384,0.24,1081.0,1948.24,1176.0
2015-12-10,415.48999,29794270,71708.75524582434,0.24,1071.0,1952.07,1178.2
2015-12-11,449.829987,76433917,169917.34479453455,0.24,1072.5,1948.62,1177.5
2015-12-12,432.290009,91838640,212446.82525151767,0.24,1072.5,1948.62,1177.5
2015-12-13,434.69000199999994,27898250,64179.64496915207,0.24,1072.5,1948.62,1177.5
2015-12-14,442.0,97068568,219612.1447963801,0.24,1068.25,1927.82,1179.7
2015-12-15,462.64999400000005,48912227,105721.87968081978,0.24,1061.5,1932.97,1186.1
2015-12-16,453.98001100000005,84336145,185770.61314710614,0.24,1075.25,1969.4,1182.9
2015-12-17,455.52999900000003,29344348,64418.03627514771,0.24,1049.4,1977.96,1178.2
2015-12-18,463.17999299999997,38425211,82959.56557000942,0.24,1062.5,1975.32,1178.9
2015-12-19,461.200012,28327900,61422.157985546626,0.24,1062.5,1975.32,1178.9
2015-12-20,441.77999900000003,54316484,122949.16954807634,0.24,1062.5,1975.32,1178.9
2015-12-21,437.589996,53270215,121735.44982047533,0.24,1078.75,1981.19,1184.3
2015-12-22,437.02999900000003,28845536,66003.56054733899,0.24,1074.9,1992.56,1178.2
2015-12-23,442.42999299999997,27877349,63009.62737849466,0.24,1068.25,1999.22,1176.1
2015-12-24,452.98001100000005,36096662,79687.09683306533,0.24,1068.25,1990.65,1171.7
2015-12-25,454.049988,19251958,42400.52529194209,0.24,1068.25,1990.65,1171.7
2015-12-26,415.369995,88564770,213218.9880494377,0.24,1068.25,1990.65,1171.7
2015-12-27,422.39001500000006,28259303,66903.3405062854,0.24,1068.25,1990.65,1171.7
2015-12-28,421.76000999999997,28978639,68708.83515011298,0.24,1068.25,1964.06,1171.0
2015-12-29,431.920013,30163445,69835.71979101603,0.24,1070.1,1966.31,1165.0
2015-12-30,427.14999400000005,29289416,68569.3934482415,0.24,1060.0,1961.31,1167.7
2015-12-31,429.950012,27758278,64561.6402494716,0.24,1060.0,1961.31,1172.0
2016-01-01,433.98999000000003,20334286,46854.27421955054,0.34,1060.0,1961.31,1172.0
2016-01-02,433.72000099999997,14566820,33585.76954351709,0.34,1060.0,1961.31,1172.0
2016-01-03,430.700012,23490162,54539.496971270106,0.34,1060.0,1961.31,1172.0
2016-01-04,433.32000700000003,22943968,52949.24681379874,0.34,1082.25,1918.76,1172.0
2016-01-05,431.200012,19499588,45221.67777676221,0.34,1077.0,1930.53,1184.3
2016-01-06,430.82000700000003,18702334,43411.015496316075,0.34,1091.4,1925.43,1187.7
2016-01-07,457.049988,58253615,127455.67559231618,0.34,1106.35,1904.33,1193.9
2016-01-08,452.869995,41594025,91845.39814787243,0.34,1101.85,1917.62,1199.7
2016-01-09,448.30999800000006,17967113,40077.43097444817,0.34,1101.85,1917.62,1199.7
2016-01-10,446.19000199999994,19778456,44327.42981990888,0.34,1101.85,1917.62,1199.7
2016-01-11,447.72000099999997,25358480,56639.14934191202,0.34,1100.75,1894.84,1196.2
2016-01-12,445.040009,19913400,44745.190538588184,0.34,1085.4,1890.86,1208.6
2016-01-13,432.17999299999997,39525195,91455.402008857,0.34,1088.15,1916.28,1208.5
2016-01-14,429.130005,19948730,46486.44878607358,0.34,1088.4,1900.01,1206.4
2016-01-15,372.26001,107060613,287596.3308548775,0.34,1093.75,1878.87,1212.7
2016-01-16,385.040009,68297105,177376.64503326977,0.34,1093.75,1878.87,1212.7
2016-01-17,382.47000099999997,25464382,66578.76940262303,0.34,1093.75,1878.87,1212.7
2016-01-18,384.399994,26546465,69059.48338802524,0.34,1089.2,1878.45,1211.0
2016-01-19,379.459991,25417876,66984.33722357833,0.34,1086.25,1889.64,1212.5
2016-01-20,414.579987,76873917,185426.02009392218,0.34,1101.75,1845.45,1209.9
2016-01-21,410.23999,37264942,90836.93181642288,0.34,1096.5,1840.53,1211.6
2016-01-22,382.649994,56548790,147782.0224400683,0.34,1096.25,1879.43,1209.9
2016-01-23,388.609985,23908533,61523.208159460955,0.34,1096.25,1879.43,1209.9
2016-01-24,402.130005,25770175,64084.18839574033,0.34,1096.25,1879.43,1209.9
2016-01-25,392.76001,26793044,68217.34218817236,0.34,1106.6,1893.43,1203.2
2016-01-26,389.77999900000003,22384754,57429.20123513058,0.34,1113.6,1871.69,1194.4
2016-01-27,395.019989,17297117,43787.95372808336,0.34,1116.25,1897.87,1201.4
2016-01-28,379.690002,29717813,78268.6213581152,0.34,1114.0,1906.94,1201.0
2016-01-29,380.290009,51927041,136545.89858025959,0.34,1111.8,1912.06,1208.4
2016-01-30,377.76001,13720656,36321.09179582031,0.34,1111.8,1912.06,1208.4
2016-01-31,369.839996,14718855,39797.899521932726,0.34,1111.8,1912.06,1208.4
2016-02-01,372.179993,27728088,74501.82310041582,0.38,1126.5,1924.82,1206.2
2016-02-02,373.920013,19123252,51142.627661387036,0.38,1128.5,1906.6,1204.5
2016-02-03,368.019989,22266682,60504.001591065746,0.38,1132.0,1890.67,1203.1
2016-02-04,390.649994,38961905,99736.09522185223,0.38,1156.35,1916.26,1216.7
2016-02-05,386.459991,23688228,61295.42139331054,0.38,1150.35,1917.79,1202.7
2016-02-06,376.679993,29801286,79115.65932305834,0.38,1150.35,1917.79,1202.7
2016-02-07,377.940002,15395728,40735.90495456472,0.38,1150.35,1917.79,1202.7
2016-02-08,372.630005,23424062,62861.44885192485,0.38,1193.25,1917.79,1202.7
2016-02-09,375.320007,20801701,55423.90656515148,0.38,1191.0,1917.79,1202.7
2016-02-10,381.880005,37137791,97249.8966003732,0.38,1190.0,1917.79,1202.7
2016-02-11,379.450012,23858467,62876.44286594461,0.38,1241.0,1861.54,1195.1
2016-02-12,384.040009,20685663,53863.30203944975,0.38,1239.75,1835.28,1197.0
2016-02-13,390.100006,18757146,48082.916461170214,0.38,1239.75,1835.28,1197.0
2016-02-14,405.5,29442484,72607.85203452528,0.38,1239.75,1835.28,1197.0
2016-02-15,401.070007,34862753,86924.35832031688,0.38,1208.2,1862.2,1206.5
2016-02-16,406.420013,27726590,68221.51742808,0.38,1209.5,1888.3,1209.9
2016-02-17,417.140015,37559686,90040.95663179185,0.38,1210.0,1883.94,1216.6
2016-02-18,421.39999400000005,32541108,77221.4249248423,0.38,1210.1,1908.84,1224.8
2016-02-19,419.98001100000005,21991480,52363.15877900198,0.38,1231.15,1916.24,1225.7
2016-02-20,440.05999800000006,48500793,110214.04631283935,0.38,1231.15,1916.24,1225.7
2016-02-21,437.869995,44120520,100761.68840936452,0.38,1231.15,1916.24,1225.7
2016-02-22,437.790009,24563748,56108.5166290307,0.38,1211.0,1916.36,1233.9
2016-02-23,419.89999400000005,39915706,95060.02993655673,0.38,1221.35,1914.22,1233.2
2016-02-24,422.72000099999997,28041199,66335.1602329316,0.38,1250.75,1912.53,1230.1
2016-02-25,423.48001100000005,22692099,53584.817253629466,0.38,1236.0,1918.57,1234.8
2016-02-26,427.32000700000003,22642013,52986.08216113784,0.38,1226.5,1920.16,1236.1
2016-02-27,431.299988,18543436,42994.28823540798,0.38,1226.5,1920.16,1236.1
2016-02-28,432.47000099999997,21876091,50584.06582980539,0.38,1226.5,1920.16,1236.1
2016-02-29,436.209991,30077319,68951.46745962542,0.38,1234.9,1916.66,1235.4
2016-03-01,434.040009,29312670,67534.48850840845,0.36,1236.5,1916.66,1235.4
2016-03-02,425.35998499999994,24894311,58525.27712497452,0.36,1239.2,1947.42,1240.9
2016-03-03,419.55999800000006,33188751,79103.70664078418,0.36,1250.25,1958.17,1232.7
2016-03-04,409.480011,31416610,76723.18344252462,0.36,1277.5,1955.63,1218.9
2016-03-05,399.0,51725937,129638.93984962406,0.36,1277.5,1955.63,1218.9
2016-03-06,405.959991,25324456,62381.65474784435,0.36,1277.5,1955.63,1218.9
2016-03-07,414.869995,25349627,61102.57985757683,0.36,1267.9,1957.87,1208.5
2016-03-08,411.899994,22204517,53907.54387823565,0.36,1267.0,1946.12,1200.7
2016-03-09,412.76001,21035428,50962.85369311819,0.36,1246.4,1952.95,1205.2
2016-03-10,415.829987,23114636,55586.746320918886,0.36,1266.5,1969.33,1214.5
2016-03-11,419.109985,25469781,60771.11477074448,0.36,1264.75,1971.41,1208.8
2016-03-12,410.359985,24660321,60094.3608085959,0.36,1264.75,1971.41,1208.8
2016-03-13,412.410004,14457108,35055.18260900383,0.36,1264.75,1971.41,1208.8
2016-03-14,414.309998,20471909,49412.05642833654,0.36,1242.75,1972.27,1200.1
2016-03-15,415.130005,20227610,48725.96477337262,0.36,1232.0,1969.97,1186.5
2016-03-16,415.910004,18509954,44504.70972561651,0.36,1228.5,1974.9,1189.2
2016-03-17,418.160004,18409340,44024.63129878868,0.36,1266.5,1987.99,1192.7
2016-03-18,408.160004,27178165,66587.03629373739,0.36,1252.1,1992.12,1174.5
2016-03-19,408.690002,15084656,36909.77495456324,0.36,1252.1,1992.12,1174.5
2016-03-20,411.52999900000003,12577521,30562.829029628043,0.36,1252.1,1992.12,1174.5
2016-03-21,411.109985,17735457,43140.4189805801,0.36,1244.9,1989.76,1161.3
2016-03-22,416.209991,20425092,49074.006971639465,0.36,1252.5,1996.81,1165.3
2016-03-23,416.980011,16946522,40641.089627675225,0.36,1217.6,1995.12,1159.5
2016-03-24,414.73999,16210672,39086.349015922,0.36,1221.0,1985.97,1158.8
2016-03-25,415.709991,14431200,34714.58543800069,0.36,1221.0,1983.81,1167.1
2016-03-26,416.51001,11696306,28081.69244239772,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,424.57000700000003,26137150,61561.461170289396,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-27,422.209991,18410749,43605.668725162875,0.36,1221.0,1983.81,1167.1
2016-03-28,415.0,28765857,69315.31807228916,0.36,1221.0,1982.54,1169.4
2016-03-29,412.440002,17890792,43377.92627592898,0.36,1226.0,1994.91,1169.6
2016-03-30,415.660004,17407273,41878.63357668639,0.36,1236.25,2002.14,1163.0
2016-03-31,415.640015,15852511,38140.00199186789,0.36,1237.0,1995.85,1153.5
2016-04-01,418.51001,13137339,31390.74021192468,0.37,1213.6,1973.57,1144.5
2016-04-02,419.059998,9591214,22887.448207356694,0.37,1213.6,1973.57,1144.5
2016-04-03,419.329987,14031939,33462.76067778573,0.37,1213.6,1973.57,1144.5
2016-04-04,422.07000700000003,17260368,40894.56183509386,0.37,1219.75,1978.97,1148.9
2016-04-05,421.26000999999997,13836754,32846.11325912469,0.37,1231.25,1962.74,1147.8
2016-04-06,420.14001500000006,15200495,36179.59360524133,0.37,1221.4,1971.32,1155.0
2016-04-07,417.690002,19810838,47429.52406124387,0.37,1242.1,1973.89,1155.9
2016-04-08,418.049988,12291880,29402.89523462443,0.37,1239.5,1972.05,1154.5
2016-04-09,420.25,9806327,23334.50803093397,0.37,1239.5,1972.05,1154.5
2016-04-10,421.42999299999997,15374195,36481.01761945548,0.37,1239.5,1972.05,1154.5
2016-04-11,424.73999000000003,24580503,57871.88298422288,0.37,1254.75,1970.37,1156.5
2016-04-12,423.47000099999997,16183793,38217.09439106172,0.37,1254.6,1981.32,1149.2
2016-04-13,424.01998899999995,13038970,30750.838022402764,0.37,1245.75,1981.32,1149.2
2016-04-14,428.670013,23214560,54154.849408605594,0.37,1233.85,2015.93,1144.7
2016-04-15,430.049988,12517265,29106.53493612003,0.37,1227.1,2014.71,1153.4
2016-04-16,426.26000999999997,10980868,25760.962188313188,0.37,1227.1,2014.71,1153.4
2016-04-17,427.69000199999994,13951524,32620.645642308005,0.37,1227.1,2014.71,1153.4
2016-04-18,434.920013,19713466,45326.6472242104,0.37,1234.3,2009.1,1150.7
2016-04-19,441.160004,32655415,74021.7034724662,0.37,1255.4,2011.36,1151.1
2016-04-20,449.339996,28168774,62689.220302570175,0.37,1252.0,2005.83,1140.5
2016-04-21,445.27999900000003,22225157,49912.767359667545,0.37,1249.25,2022.1,1132.3
2016-04-22,450.079987,18998211,42210.743753865245,0.37,1243.25,2015.49,1134.9
2016-04-23,457.55999800000006,33984269,74272.8148189213,0.37,1243.25,2015.49,1134.9
2016-04-24,461.73001100000005,37614684,81464.67221945422,0.37,1243.25,2015.49,1134.9
2016-04-25,466.0,31451239,67491.92918454936,0.37,1238.9,2014.55,1141.1
2016-04-26,447.01000999999997,41539684,92927.86083246772,0.37,1241.7,2019.63,1149.7
2016-04-27,448.48001100000005,36369788,81095.6722885025,0.37,1247.4,2015.4,1149.7
2016-04-28,454.98001100000005,20264761,44539.89298444146,0.37,1256.0,2000.93,1145.9
2016-04-29,448.52999900000003,15994805,35660.50216409271,0.37,1285.65,1994.15,1143.9
2016-04-30,452.23999000000003,9838490,21755.019939744823,0.37,1285.65,1994.15,1143.9
2016-05-01,444.17999299999997,32863011,73985.79746476785,0.37,1285.65,1994.15,1143.9
2016-05-02,450.26998899999995,22292253,49508.63602859395,0.37,1285.65,1978.15,1138.1
2016-05-03,445.799988,17676609,39651.43444552986,0.37,1294.0,1986.41,1140.8
2016-05-04,448.079987,18765369,41879.507106841615,0.37,1283.0,1976.71,1137.1
2016-05-05,459.55999800000006,31122708,67722.83953226058,0.37,1280.25,1976.71,1137.1
2016-05-06,458.459991,14247601,31077.08694257685,0.37,1289.0,1976.71,1137.1
