date,close,vol_usd,vol_btc
2015-07-11,310.440002,36866127,118754.43487466541
2015-07-12,290.350006,42741263,147206.0000577372
2015-07-13,286.959991,17635928,61457.79395427985
2015-07-14,283.420013,17274148,60948.93517628905
2015-07-15,276.589996,34155564,123488.067153376
2015-07-16,279.619995,17217352,61574.108818648674
2015-07-17,274.049988,15358107,56041.26134827636
2015-07-18,273.179993,8322466,30465.137320652906
2015-07-19,277.679993,12900609,46458.54697929209
2015-07-20,275.089996,13667891,49685.161942421204
2015-07-21,276.459991,11596311,41945.71141398901
2015-07-22,275.519989,9870635,35825.476894890555
2015-07-23,288.369995,21095041,73152.69052177221
2015-07-24,288.73999,12024889,41646.08096024385
2015-07-25,291.769989,9038050,30976.626591983044
2015-07-26,293.01001,20358325,69479.96418279361
2015-07-27,293.700012,14466428,49255.796421281724
2015-07-28,288.369995,14738216,51108.70151383121
2015-07-29,287.019989,12888680,44905.16512423112
2015-07-30,283.730011,14019071,49409.898341702035
2015-07-31,280.47000099999997,11068826,39465.27600290486
2015-08-01,281.359985,9978638,35465.73262718933
2015-08-02,281.579987,13006246,46190.23581388261
2015-08-03,284.299988,12732203,44784.39513687212
2015-08-04,281.72000099999997,10854754,38530.29235222813
2015-08-05,278.0,9319083,33521.88129496403
2015-08-06,277.890015,11919665,42893.46272481219
2015-08-07,258.600006,22308123,86264.9747966363
2015-08-08,263.869995,15154749,57432.63458204105
2015-08-09,263.299988,12873441,48892.67598447441
2015-08-10,269.02999900000003,13681939,50856.555220074166
2015-08-11,267.660004,15232934,56911.50628541424
2015-08-12,263.440002,14962211,56795.516574586116
2015-08-13,265.02999900000003,13899139,52443.644313638615
2015-08-14,260.519989,10303301,39548.98447351001
2015-08-15,257.119995,17880398,69541.0638911999
2015-08-16,257.130005,12378054,48139.2826947598
2015-08-17,246.72000099999997,23896056,96854.96069692381
2015-08-18,226.0,55514712,245640.3185840708
2015-08-19,234.66000400000001,21225055,90450.24562430332
2015-08-20,232.399994,13485729,58028.095301930174
2015-08-21,229.539993,16976922,73960.62785451073
2015-08-22,226.75,11204081,49411.60308710033
2015-08-23,211.42999300000002,43008579,203417.58702134562
2015-08-24,220.50999500000003,40651749,184353.31695508855
2015-08-25,224.97000099999997,20986286,93284.81978359418
2015-08-26,222.729996,13631111,61200.15824002439
2015-08-27,231.63999900000002,20751420,89584.78712478322
2015-08-28,228.5,10072201,44079.65426695842
2015-08-29,228.399994,9118089,39921.58160914838
2015-08-30,229.47000099999997,12521966,54569.07632993823
2015-08-31,227.17999300000002,15206241,66934.77184850516
2015-09-01,228.63000499999998,13443780,58801.46833745641
2015-09-02,226.19999700000002,12337406,54542.025480221375
2015-09-03,230.25,14174313,61560.5342019544
2015-09-04,233.669998,11253257,48158.75848982547
2015-09-05,239.86000099999998,15939620,66453.84780099288
2015-09-06,239.580002,13744695,57369.95945095618
2015-09-07,243.24000499999997,18605471,76490.17685228218
2015-09-08,237.41000400000001,16636258,70073.95526601313
2015-09-09,238.080002,14447606,60683.82845527698
2015-09-10,239.899994,10992443,45820.939036788805
2015-09-11,235.600006,10407178,44173.08036910661
2015-09-12,230.190002,11983360,52058.55986742639
2015-09-13,229.91000400000001,14070910,61201.81703793976
2015-09-14,229.52999900000003,11425472,49777.68505109434
2015-09-15,228.600006,11866728,51910.444831746856
2015-09-16,232.72000099999997,12975914,55757.62265487444
2015-09-17,232.210007,12397851,53390.683546209104
2015-09-18,231.11000099999998,8004103,34633.30433718444
2015-09-19,231.08999599999999,7676869,33220.25675226547
2015-09-20,226.330002,12180039,53815.39739481821
2015-09-21,230.00999500000003,16390021,71257.86425063832
2015-09-22,229.88999900000002,10064288,43778.71174813481
2015-09-23,233.75999500000003,16797644,71858.50598602211
2015-09-24,235.02999900000003,14510987,61740.99928409563
2015-09-25,234.30000299999998,9449846,40332.24873667629
2015-09-26,232.5,8429802,36257.21290322581
2015-09-27,238.86999500000002,15282768,63979.43785279519
2015-09-28,236.710007,13637645,57613.30149426256
2015-09-29,235.92999300000002,11946864,50637.32613258713
2015-09-30,237.05000299999998,12534482,52876.95355987825
2015-10-01,236.710007,11378441,48069.116908944205
2015-10-02,238.580002,10338780,43334.64629613005
2015-10-03,238.330002,7618430,31965.887366543135
2015-10-04,240.149994,14631928,60928.288009867705
2015-10-05,246.13999900000002,19242190,78175.79458103434
2015-10-06,242.979996,15363142,63228.01157672256
2015-10-07,242.580002,10762328,44366.09741638967
2015-10-08,244.039993,9897714,40557.75399075675
2015-10-09,245.350006,9547124,38912.263160898394
2015-10-10,247.649994,10232454,41318.20814823036
2015-10-11,245.350006,9961674,40601.89018295765
2015-10-12,248.77999900000003,18553307,74577.1648628393
2015-10-13,252.330002,17511356,69398.62822971007
2015-10-14,254.440002,15465023,60780.62756814473
2015-10-15,262.869995,24886162,94670.98745902894
2015-10-16,269.579987,30715446,113938.15372503894
2015-10-17,261.670013,13921233,53201.4839621688
2015-10-18,263.820007,15352671,58193.73282027091
2015-10-19,269.75,20200355,74885.46802594996
2015-10-20,267.109985,16006977,59926.539249365764
2015-10-21,274.420013,25481882,92857.22903890396
2015-10-22,276.920013,19221822,69412.90299592756
2015-10-23,282.559998,16875626,59724.04487347144
2015-10-24,287.859985,32946170,114452.0659931251
2015-10-26,285.149994,20794049,72923.19634416685
2015-10-27,294.660004,31003938,105219.3632631594
2015-10-28,303.540009,35117112,115691.87243451654
2015-10-29,313.630005,43194878,137725.59165695898
2015-10-30,327.119995,50796456,155283.8615077626
2015-10-31,311.23999,33762428,108477.15295197125
2015-11-01,322.950012,23427549,72542.33822415836
2015-11-02,359.27999900000003,76864059,213939.15390207956
2015-11-03,396.48999,163481625,412322.2001140559
2015-11-04,400.890015,229673024,572907.8186195283
2015-11-05,382.700012,121763708,318170.1180610363
2015-11-06,369.809998,94921694,256676.92737717708
2015-11-07,385.089996,39495095,102560.68817742022
2015-11-08,371.559998,35907981,96641.1378869692
2015-11-09,380.22000099999997,47074440,123808.42637470827
2015-11-10,336.690002,74896052,222448.10227539812
2015-11-11,304.709991,83078426,272647.5286463449
2015-11-12,333.850006,54120828,162111.20870850005
2015-11-13,333.769989,32480298,97313.41663555018
2015-11-14,331.769989,23836097,71845.247582053
2015-11-15,317.450012,28640663,90221.01722270528
2015-11-16,330.209991,28260517,85583.47042867035
2015-11-17,333.910004,32944787,98663.67166405711
2015-11-18,335.920013,26194853,77979.43553901924
2015-11-19,324.980011,28543062,87830.20811701554
2015-11-20,321.119995,35090324,109274.8023990222
2015-11-21,324.700012,14652996,45127.79629955788
2015-11-22,322.77999900000003,11915632,36915.64544555314
2015-11-23,322.119995,13839023,42962.322161963275
2015-11-24,318.350006,16282941,51147.92113432534
2015-11-25,327.519989,25200934,76944.72046406913
2015-11-26,353.73999,73395832,207485.25491845014
2015-11-27,359.519989,36955394,102790.9299363046
2015-11-28,355.829987,19988111,56173.20554830023
2015-11-29,370.839996,24546100,66190.54110873198
2015-11-30,377.97000099999997,48913368,129410.71479373837
2015-12-01,361.799988,40821470,112828.83182406297
2015-12-02,359.980011,32881089,91341.43006623776
2015-12-03,360.309998,31673283,87905.64562685268
2015-12-04,361.670013,21820610,60332.925638488035
2015-12-05,386.690002,43438102,112333.13966053873
2015-12-06,393.380005,52068577,132362.0324830694
2015-12-07,394.27999900000003,38102878,96639.1348702423
2015-12-08,410.670013,29543120,71938.82938806151
2015-12-09,416.0,61289838,147331.34134615384
2015-12-10,415.48999,29794270,71708.75524582434
2015-12-11,449.829987,76433917,169917.34479453455
2015-12-12,432.290009,91838640,212446.82525151767
2015-12-13,434.69000199999994,27898250,64179.64496915207
2015-12-14,442.0,97068568,219612.1447963801
2015-12-15,462.64999400000005,48912227,105721.87968081978
2015-12-16,453.98001100000005,84336145,185770.61314710614
2015-12-17,455.52999900000003,29344348,64418.03627514771
2015-12-18,463.17999299999997,38425211,82959.56557000942
2015-12-19,461.200012,28327900,61422.157985546626
2015-12-20,441.77999900000003,54316484,122949.16954807634
2015-12-21,437.589996,53270215,121735.44982047533
2015-12-22,437.02999900000003,28845536,66003.56054733899
2015-12-23,442.42999299999997,27877349,63009.62737849466
2015-12-24,452.98001100000005,36096662,79687.09683306533
2015-12-25,454.049988,19251958,42400.52529194209
2015-12-26,415.369995,88564770,213218.9880494377
2015-12-27,422.39001500000006,28259303,66903.3405062854
2015-12-28,421.76000999999997,28978639,68708.83515011298
2015-12-29,431.920013,30163445,69835.71979101603
2015-12-30,427.14999400000005,29289416,68569.3934482415
2015-12-31,429.950012,27758278,64561.6402494716
2016-01-01,433.98999000000003,20334286,46854.27421955054
2016-01-02,433.72000099999997,14566820,33585.76954351709
2016-01-03,430.700012,23490162,54539.496971270106
2016-01-04,433.32000700000003,22943968,52949.24681379874
2016-01-05,431.200012,19499588,45221.67777676221
2016-01-06,430.82000700000003,18702334,43411.015496316075
2016-01-07,457.049988,58253615,127455.67559231618
2016-01-08,452.869995,41594025,91845.39814787243
2016-01-09,448.30999800000006,17967113,40077.43097444817
2016-01-10,446.19000199999994,19778456,44327.42981990888
2016-01-11,447.72000099999997,25358480,56639.14934191202
2016-01-12,445.040009,19913400,44745.190538588184
2016-01-13,432.17999299999997,39525195,91455.402008857
2016-01-14,429.130005,19948730,46486.44878607358
2016-01-15,372.26001,107060613,287596.3308548775
2016-01-16,385.040009,68297105,177376.64503326977
2016-01-17,382.47000099999997,25464382,66578.76940262303
2016-01-18,384.399994,26546465,69059.48338802524
2016-01-19,379.459991,25417876,66984.33722357833
2016-01-20,414.579987,76873917,185426.02009392218
2016-01-21,410.23999,37264942,90836.93181642288
2016-01-22,382.649994,56548790,147782.0224400683
2016-01-23,388.609985,23908533,61523.208159460955
2016-01-24,402.130005,25770175,64084.18839574033
2016-01-25,392.76001,26793044,68217.34218817236
2016-01-26,389.77999900000003,22384754,57429.20123513058
2016-01-27,395.019989,17297117,43787.95372808336
2016-01-28,379.690002,29717813,78268.6213581152
2016-01-29,380.290009,51927041,136545.89858025959
2016-01-30,377.76001,13720656,36321.09179582031
2016-01-31,369.839996,14718855,39797.899521932726
2016-02-01,372.179993,27728088,74501.82310041582
2016-02-02,373.920013,19123252,51142.627661387036
2016-02-03,368.019989,22266682,60504.001591065746
2016-02-04,390.649994,38961905,99736.09522185223
2016-02-05,386.459991,23688228,61295.42139331054
2016-02-06,376.679993,29801286,79115.65932305834
2016-02-07,377.940002,15395728,40735.90495456472
2016-02-08,372.630005,23424062,62861.44885192485
2016-02-09,375.320007,20801701,55423.90656515148
2016-02-10,381.880005,37137791,97249.8966003732
2016-02-11,379.450012,23858467,62876.44286594461
2016-02-12,384.040009,20685663,53863.30203944975
2016-02-13,390.100006,18757146,48082.916461170214
2016-02-14,405.5,29442484,72607.85203452528
2016-02-15,401.070007,34862753,86924.35832031688
2016-02-16,406.420013,27726590,68221.51742808
2016-02-17,417.140015,37559686,90040.95663179185
2016-02-18,421.39999400000005,32541108,77221.4249248423
2016-02-19,419.98001100000005,21991480,52363.15877900198
2016-02-20,440.05999800000006,48500793,110214.04631283935
2016-02-21,437.869995,44120520,100761.68840936452
2016-02-22,437.790009,24563748,56108.5166290307
2016-02-23,419.89999400000005,39915706,95060.02993655673
2016-02-24,422.72000099999997,28041199,66335.1602329316
2016-02-25,423.48001100000005,22692099,53584.817253629466
2016-02-26,427.32000700000003,22642013,52986.08216113784
2016-02-27,431.299988,18543436,42994.28823540798
2016-02-28,432.47000099999997,21876091,50584.06582980539
2016-02-29,436.209991,30077319,68951.46745962542
2016-03-01,434.040009,29312670,67534.48850840845
2016-03-02,425.35998499999994,24894311,58525.27712497452
2016-03-03,419.55999800000006,33188751,79103.70664078418
2016-03-04,409.480011,31416610,76723.18344252462
2016-03-05,399.0,51725937,129638.93984962406
2016-03-06,405.959991,25324456,62381.65474784435
2016-03-07,414.869995,25349627,61102.57985757683
2016-03-08,411.899994,22204517,53907.54387823565
2016-03-09,412.76001,21035428,50962.85369311819
2016-03-10,415.829987,23114636,55586.746320918886
2016-03-11,419.109985,25469781,60771.11477074448
2016-03-12,410.359985,24660321,60094.3608085959
2016-03-13,412.410004,14457108,35055.18260900383
2016-03-14,414.309998,20471909,49412.05642833654
2016-03-15,415.130005,20227610,48725.96477337262
2016-03-16,415.910004,18509954,44504.70972561651
2016-03-17,418.160004,18409340,44024.63129878868
2016-03-18,408.160004,27178165,66587.03629373739
2016-03-19,408.690002,15084656,36909.77495456324
2016-03-20,411.52999900000003,12577521,30562.829029628043
2016-03-21,411.109985,17735457,43140.4189805801
2016-03-22,416.209991,20425092,49074.006971639465
2016-03-23,416.980011,16946522,40641.089627675225
2016-03-24,414.73999,16210672,39086.349015922
2016-03-25,415.709991,14431200,34714.58543800069
2016-03-26,416.51001,11696306,28081.69244239772
2016-03-27,424.57000700000003,26137150,61561.461170289396
2016-03-27,422.209991,18410749,43605.668725162875
2016-03-28,415.0,28765857,69315.31807228916
2016-03-29,412.440002,17890792,43377.92627592898
2016-03-30,415.660004,17407273,41878.63357668639
2016-03-31,415.640015,15852511,38140.00199186789
2016-04-01,418.51001,13137339,31390.74021192468
2016-04-02,419.059998,9591214,22887.448207356694
2016-04-03,419.329987,14031939,33462.76067778573
2016-04-04,422.07000700000003,17260368,40894.56183509386
2016-04-05,421.26000999999997,13836754,32846.11325912469
2016-04-06,420.14001500000006,15200495,36179.59360524133
2016-04-07,417.690002,19810838,47429.52406124387
2016-04-08,418.049988,12291880,29402.89523462443
2016-04-09,420.25,9806327,23334.50803093397
2016-04-10,421.42999299999997,15374195,36481.01761945548
2016-04-11,424.73999000000003,24580503,57871.88298422288
2016-04-12,423.47000099999997,16183793,38217.09439106172
2016-04-13,424.01998899999995,13038970,30750.838022402764
2016-04-14,428.670013,23214560,54154.849408605594
2016-04-15,430.049988,12517265,29106.53493612003
2016-04-16,426.26000999999997,10980868,25760.962188313188
2016-04-17,427.69000199999994,13951524,32620.645642308005
2016-04-18,434.920013,19713466,45326.6472242104
2016-04-19,441.160004,32655415,74021.7034724662
2016-04-20,449.339996,28168774,62689.220302570175
2016-04-21,445.27999900000003,22225157,49912.767359667545
2016-04-22,450.079987,18998211,42210.743753865245
2016-04-23,457.55999800000006,33984269,74272.8148189213
2016-04-24,461.73001100000005,37614684,81464.67221945422
2016-04-25,466.0,31451239,67491.92918454936
2016-04-26,447.01000999999997,41539684,92927.86083246772
2016-04-27,448.48001100000005,36369788,81095.6722885025
2016-04-28,454.98001100000005,20264761,44539.89298444146
2016-04-29,448.52999900000003,15994805,35660.50216409271
2016-04-30,452.23999000000003,9838490,21755.019939744823
2016-05-01,444.17999299999997,32863011,73985.79746476785
2016-05-02,450.26998899999995,22292253,49508.63602859395
2016-05-03,445.799988,17676609,39651.43444552986
2016-05-04,448.079987,18765369,41879.507106841615
2016-05-05,459.55999800000006,31122708,67722.83953226058
2016-05-06,458.459991,14247601,31077.08694257685
2016-05-07,457.869995,12689581,27714.37556199768
2016-05-08,460.44000199999994,22322043,48479.808233516604
2016-05-09,449.35998499999994,27247925,60637.18601913342
2016-05-10,452.5,18137209,40082.22983425415
2016-05-11,454.42999299999997,22252919,48968.86064472422
2016-05-12,455.410004,14768796,32429.669682882064
2016-05-13,456.44000199999994,9319128,20416.98352284207
2016-05-14,458.10998499999994,9745309,21272.858743735964
2016-05-15,454.869995,16731954,36784.035403346395
2016-05-16,453.25,15741822,34730.991726420296
2016-05-17,454.22000099999997,14884550,32769.47287048243
2016-05-18,442.660004,26626097,60150.22084534206
2016-05-19,442.10998499999994,21415312,48438.87884595052
2016-05-20,443.64001500000006,10213550,23022.15682685882
2016-05-21,439.619995,12691382,28868.982631238145
2016-05-22,443.69000199999994,15885933,35804.12659377437
2016-05-23,446.10998499999994,14837671,33260.11857815736
2016-05-24,449.77999900000003,16954105,37694.21725664595
2016-05-25,453.299988,17093327,37708.64207479308
2016-05-26,474.049988,63894987,134785.33618273184
2016-05-27,524.219971,75400711,143834.10623629217
2016-05-28,516.049988,80753301,156483.48585951328
2016-05-29,532.26001,41433165,77843.84365077512
2016-05-30,528.919983,60896411,115133.50404081821
2016-05-31,537.400024,38742660,72092.7768324774
2016-06-01,537.099976,28380698,52840.62421927943
2016-06-02,567.030029,59464310,104869.77224975152
2016-06-03,571.950012,50353517,88038.31793607865
2016-06-04,574.909973,37233994,64764.912331760854
2016-06-05,583.580017,37131086,63626.38356069687
2016-06-06,575.580017,49082472,85274.80202635318
2016-06-07,580.51001,28706216,49449.99311898171
2016-06-08,574.6900019999999,28010575,48740.320699019234
2016-06-09,577.8900150000001,26290866,45494.58429386429
2016-06-10,591.599976,24790441,41904.06018542503
2016-06-11,666.549988,139684630,209563.62240606628
2016-06-12,700.070007,149442548,213468.00535049918
2016-06-13,685.1400150000001,92458349,134948.1083804454
2016-06-14,690.77002,53863568,77976.12293596644
2016-06-15,761.210022,169704647,222940.63674321934
2016-06-16,743.900024,160302360,215489.11793018036
2016-06-17,753.77002,91056993,120802.08894484819
2016-06-18,761.039978,45805980,60188.664622293996
2016-06-19,733.969971,83637617,113952.36904044948
2016-06-20,667.380005,166828425,249975.16220163053
2016-06-21,590.5599980000001,129550795,219369.40435982592
2016-06-22,620.840027,154289129,248516.7229721804
2016-06-23,656.8900150000001,128990817,196365.9274071931
2016-06-24,663.52002,67442141,101642.96323719063
2016-06-25,625.409973,56403088,90185.78282249425
2016-06-26,644.659973,63747137,98884.90005567632
2016-06-27,644.8900150000001,49673830,77026.82448882387
2016-06-28,636.539978,50898093,79960.55983776717
2016-06-29,670.02002,58215062,86885.55604651933
2016-06-30,674.570007,62394480,92495.18856832305
2016-07-01,698.0599980000001,46555796,66693.11539607802
2016-07-02,661.6400150000001,66591456,100646.0529748945
2016-07-03,675.159973,42756935,63328.59871715173
2016-07-04,663.669983,36687264,55279.378214699216
2016-07-05,672.700012,31708100,47135.57222294207
2016-07-06,635.25,97639342,153702.23061786697
2016-07-07,662.780029,49243011,74297.66867643503
2016-07-08,651.830017,62061207,95210.72270594742
2016-07-09,647.1099849999999,18955766,29292.958599611164
2016-07-10,646.710022,29925667,46273.70224981607
2016-07-11,670.5599980000001,44047499,65687.6329208054
2016-07-12,661.150024,41791464,63210.25861446539
2016-07-13,657.25,31748496,48305.052871814376
2016-07-14,664.200012,23817856,35859.46336899494
2016-07-15,660.6900019999999,13557557,20520.299927287233
2016-07-16,676.330017,31614610,46744.35439111968
2016-07-17,670.380005,28810844,42976.88443139052
2016-07-18,671.099976,20401885,30400.66417764259
2016-07-19,664.400024,25075066,37740.91675830523
2016-07-20,664.619995,21351309,32125.589300093205
2016-07-21,651.1099849999999,43283429,66476.3711157033
2016-07-22,655.159973,19544654,29831.880465017355
2016-07-23,659.289978,19642346,29793.181536880573
2016-07-24,654.0,22564554,34502.37614678899
2016-07-25,654.380005,32177578,49172.617980587595
2016-07-26,654.539978,19568531,29896.616948888644
2016-07-27,654.130005,18452583,28209.35113655274
2016-07-28,655.429993,17757920,27093.541933775985
2016-07-29,654.73999,12721755,19430.239781138156
2016-07-30,621.869995,39918066,64190.37149396475
2016-07-31,607.0,41229298,67923.06095551894
2016-08-01,513.429993,75338595,146735.86667540087
2016-08-02,566.4400019999999,47170751,83275.81179550946
2016-08-03,576.219971,25725471,44645.226293276115
2016-08-04,574.659973,15992890,27830.179151872126
2016-08-05,586.450012,14676841,25026.584874551932
2016-08-06,590.849976,15491523,26219.046508009
2016-08-07,589.23999,14726811,24992.891266595805
2016-08-08,585.25,15304277,26149.98205894917
2016-08-09,590.9400019999999,29376783,49711.955360233005
2016-08-10,587.840027,23640952,40216.64213757258
2016-08-11,587.1400150000001,15009452,25563.66729663281
2016-08-12,584.590027,11357750,19428.572974954295
2016-08-13,569.0599980000001,18970094,33335.84168044087
2016-08-14,566.950012,19218972,33898.88278192681
2016-08-15,580.1900019999999,21634083,37287.92796398447
2016-08-16,572.340027,18886741,32999.16152815222
2016-08-17,573.3900150000001,17509679,30537.118788160267
2016-08-18,574.5599980000001,14701426,25587.277309897232
2016-08-19,582.6099849999999,13416843,23028.858662626597
2016-08-20,580.659973,8294321,14284.299565453257
2016-08-21,587.469971,19658058,33462.23461692478
2016-08-22,583.5599980000001,18772369,32168.704270918854
2016-08-23,579.659973,16337141,28184.007454314942
2016-08-24,577.960022,18885349,32675.87424930924
2016-08-25,579.369995,12329289,21280.510047814954
2016-08-26,570.349976,10747219,18843.20058251392
2016-08-27,574.97998,7377921,12831.61371983769
2016-08-28,574.22998,13760854,23964.011771032925
2016-08-29,577.320007,15895354,27533.003892588116
2016-08-30,573.880005,14338795,24985.70236821546
2016-08-31,571.98999,14860164,25979.76233814861
2016-09-01,575.289978,15315755,26622.66958525045
2016-09-02,598.840027,21055514,35160.4987152938
2016-09-03,609.549988,18646011,30589.797993729106
2016-09-04,605.76001,15369832,25372.80729376639
2016-09-05,610.4400019999999,14864563,24350.571638979847
2016-09-06,613.210022,18429525,30054.18101271672
2016-09-07,625.570007,22710390,36303.51478791406
2016-09-08,623.159973,17710151,28419.911045859164
2016-09-09,624.52002,9600113,15371.98599333933
2016-09-10,605.6099849999999,22467346,37098.704705141216
2016-09-11,607.97998,17058938,28058.387712042757
2016-09-12,608.6099849999999,16850869,27687.467204469216
2016-09-13,609.539978,14878860,24409.98217839618
2016-09-14,608.1099849999999,13892193,22844.869090580713
2016-09-15,607.780029,13353736,21971.330683522672
2016-09-16,607.080017,9724490,16018.464992564563
2016-09-17,610.700012,10004923,16382.712957929334
2016-09-18,609.849976,12981851,21286.958286278594
2016-09-19,609.23999,13809380,22666.56855535698
2016-09-20,597.159973,22059386,36940.496679940734
2016-09-21,595.630005,13463966,22604.579834758326
2016-09-22,602.919983,15567036,25819.406287616777
2016-09-23,602.590027,8196210,13601.63566065789
2016-09-24,601.48999,8038079,13363.612252300325
2016-09-25,606.539978,16700407,27533.89323992754
2016-09-26,605.469971,15534315,25656.623357130953
2016-09-27,604.669983,11485005,18993.840148999094
2016-09-28,604.700012,15403975,25473.74680720198
2016-09-29,608.1400150000001,14534745,23900.326637772716
2016-09-30,613.409973,10415543,16979.74186670095
2016-10-01,610.6900019999999,10096653,16533.188634059217
2016-10-02,611.599976,13462741,22012.330818011676
2016-10-03,608.960022,15300692,25125.938398629394
2016-10-04,611.820007,14360536,23471.8313159053
2016-10-05,610.969971,13276337,21729.933761343567
2016-10-06,616.030029,20167399,32737.688181755828
2016-10-07,617.650024,8467434,13709.113042955212
2016-10-08,615.77002,8320759,13512.770563269709
2016-10-09,617.289978,15597892,25268.338310848132
2016-10-10,640.450012,35367127,55222.30671767089
2016-10-11,635.98999,17240000,27107.34488132431
2016-10-12,635.599976,16387361,25782.507266803295
2016-10-13,637.919983,20114873,31531.968798663576
2016-10-14,637.030029,7970927,12512.639337446366
2016-10-15,640.119995,8306925,12977.13720065876
2016-10-16,637.369995,17742610,27837.221926331815
2016-10-17,635.340027,15725013,24750.54668639664
2016-10-18,629.0599980000001,22379197,35575.616111581134
2016-10-19,628.340027,13252110,21090.66656675049
2016-10-20,630.450012,17836383,28291.510287099492
2016-10-21,655.47998,24154228,36849.680748449406
2016-10-22,653.030029,14418212,22078.941793961516
2016-10-23,650.48999,21726106,33399.600814764264
2016-10-24,651.0,24179462,37142.030721966206
2016-10-25,674.669983,31949607,47355.90407910589
2016-10-26,682.299988,31862181,46698.1995608653
2016-10-27,686.23999,26829414,39096.2555242518
2016-10-28,714.950012,38351348,53641.999239521654
2016-10-29,697.27002,27793236,39860.07601474103
2016-10-31,698.669983,26687188,38197.12975990268
2016-11-01,726.76001,49453950,68047.15355760975
2016-11-02,733.51001,28452232,38789.15299329044
2016-11-03,684.869995,69067917,100848.21572596417
2016-11-04,702.080017,33762721,48089.56270293618
2016-11-05,702.1099849999999,15554565,22154.02904432416
2016-11-06,709.909973,18363567,25867.458830586114
2016-11-07,705.400024,21797370,30900.721942702967
2016-11-08,710.900024,28262235,39755.569061564696
2016-11-09,721.419983,51548567,71454.30985379289
2016-11-10,714.570007,23931322,33490.521244337644
2016-11-11,714.969971,18386841,25716.941614041578
2016-11-12,704.27002,19677656,27940.49929883427
2016-11-13,701.969971,25249834,35969.9631652762
2016-11-14,704.5599980000001,26613445,37773.14221009748
2016-11-15,711.099976,29562740,41573.2541101928
2016-11-16,740.280029,58304902,78760.60371203125
2016-11-17,737.530029,46942756,63648.60297776431
2016-11-18,746.960022,29666065,39715.73327387527
2016-11-19,747.8900150000001,19276573,25774.60938557924
2016-11-20,728.51001,34876785,47874.13284822264
2016-11-21,736.1900019999999,24010681,32614.78821332866
2016-11-22,749.340027,33225195,44339.27696751745
2016-11-23,741.070007,28258203,38131.62418270694
2016-11-24,735.3099980000001,27531777,37442.40806582913
2016-11-25,740.3900150000001,21299510,28767.959546293987
2016-11-26,734.1400150000001,16682481,22723.841037325827
2016-11-27,729.419983,15735824,21573.064032713784
2016-11-28,733.299988,25153838,34302.2479362157
2016-11-29,732.5599980000001,24030304,32803.188906855925
2016-11-30,742.48999,29210351,39341.070443252705
2016-12-01,752.630005,40690942,54065.00103593399
2016-12-02,770.9400019999999,48893613,63420.775771342065
2016-12-03,764.23999,30234128,39561.038934903154
2016-12-04,766.3900150000001,14755120,19252.75605267378
2016-12-05,754.340027,39082688,51810.439060792414
2016-12-06,758.210022,25497771,33628.902626138064
2016-12-07,765.5599980000001,26755412,34948.811418958176
2016-12-08,768.48999,22208497,28898.8760933633
2016-12-09,770.47998,18722048,24299.2011291455
2016-12-10,774.0,14049110,18151.304909560724
2016-12-11,767.909973,13269086,17279.481275860446
2016-12-12,778.469971,22442991,28829.61685878568
2016-12-13,778.73999,25894856,33252.24893099428
2016-12-14,776.5,19326375,24889.08564069543
2016-12-15,775.210022,20452116,26382.677493300005
2016-12-16,782.049988,21650384,27684.14338240486
2016-12-17,787.169983,18648778,23690.916069903036
2016-12-18,789.01001,11525747,14607.859030837899
2016-12-19,789.789978,20238681,25625.39607206816
2016-12-20,799.099976,27406319,34296.48332263246
2016-12-21,829.210022,53411082,64412.00731170131
2016-12-22,860.150024,60511618,70350.0741865933
2016-12-23,917.169983,91802931,100093.69331922413
2016-12-24,891.070007,41576781,46659.38778478042
2016-12-25,891.070007,37173377,41717.68402928638
2016-12-26,898.3800050000001,35002753,38962.0793040691
2016-12-27,925.7800289999999,45966615,49651.76776350617
2016-12-28,972.169983,73811803,75924.79123067102
2016-12-29,971.080017,59226667,60990.51155740135
2016-12-30,959.0399779999999,67449149,70329.86168174108
2016-12-31,963.3800050000001,26379401,27382.13463336308
2017-01-01,995.4400019999999,40570922,40756.7728024657
2017-01-02,1017.0499880000001,66038073,64931.00022533012
2017-01-03,1033.300049,56085870,54278.39672927375
2017-01-04,1135.410034,170584623,150240.54561067937
2017-01-05,989.349976,244839289,247474.90265264836
2017-01-06,886.159973,179160668,202176.43930979038
2017-01-07,888.8699949999999,113037531,127169.92545124669
2017-01-08,900.8599849999999,70298340,78034.70147472473
2017-01-09,899.7800289999999,55963281,62196.62494865176
2017-01-10,904.3699949999999,48644106,53787.83713407034
2017-01-11,785.429993,160194109,203957.20869803862
2017-01-12,810.1099849999999,93986701,116017.21092229224
2017-01-13,824.830017,72555875,87964.63938581421
2017-01-14,819.630005,36594482,44647.5626523702
2017-01-15,821.169983,20004735,24361.259439752317
2017-01-16,827.340027,27592899,33351.34056072933
2017-01-17,899.659973,72272727,80333.3805759968
2017-01-18,872.0300289999999,61042392,70000.33252295261
2017-01-19,895.2100220000001,52300814,58422.95407188817
2017-01-20,892.909973,34847130,39026.47641275701
2017-01-21,919.840027,37129176,40364.81878386447
2017-01-22,918.840027,44074299,47967.325872711466
2017-01-23,921.4600220000001,30261054,32840.33303400329
2017-01-24,893.75,53468911,59825.35496503497
2017-01-25,894.409973,34014866,38030.50840981622
