date,close,vol_usd,mktcap_usd,vol_btc,mktcap_btc,fed_rate,gold_usd,kospi,ex_rate
2016-10-11,641.07,103590000,10204214839,161589.2180261126,15917473.65966275,0.4,1253.45,2031.93,1111.0
2016-10-12,636.19,92370200,10127644784,145192.7883179553,15919214.046118297,0.4,1256.5,2033.73,1117.2
2016-10-13,636.79,61620700,10138078870,96767.69421630366,15920599.993718496,0.4,1261.05,2015.44,1123.3
2016-10-14,640.38,58144600,10196303437,90797.02676535807,15922270.2723383,0.4,1251.75,2022.66,1130.5
2016-10-15,638.65,39035400,10169814232,61121.74117278635,15923924.265247006,0.4,1251.75,2022.66,1130.5
2016-10-16,641.63,40298100,10218348388,62805.82267038636,15925608.821283294,0.4,1251.75,2022.66,1130.5
2016-10-17,639.19,58063600,10180488274,90839.34354417308,15927170.753610037,0.4,1254.8,2027.61,1132.9
2016-10-18,637.96,65546700,10162029114,102744.21593830334,15928943.9996238,0.4,1258.2,2040.43,1140.3
2016-10-19,630.52,69381696,10044471117,110038.85047262577,15930455.99980968,0.4,1269.05,2040.94,1132.3
2016-10-20,630.86,56957300,10050854099,90285.16628094981,15931988.236692768,0.4,1271.65,2040.6,1122.8
2016-10-21,632.83,55951000,10083501603,88413.95003397437,15933981.64277926,0.4,1266.05,2033.0,1124.0
2016-10-22,657.29,78556496,10474463658,119515.73278157283,15935832.977833224,0.4,1266.05,2033.0,1124.0
2016-10-23,657.07,54474600,10472100602,82905.32211179935,15937572.255619643,0.4,1266.05,2033.0,1124.0
2016-10-24,653.76,62218200,10420469172,95169.78707782672,15939288.38105727,0.4,1265.55,2047.74,1134.5
2016-10-25,657.59,90378800,10482565592,137439.43794765734,15940883.517085113,0.4,1269.4,2037.17,1134.5
2016-10-26,678.3,88877104,10813913071,131029.19652071355,15942670.01474274,0.4,1270.5,2013.89,1136.5
2016-10-27,688.31,96105296,10974828655,139625.01779721348,15944601.494965931,0.4,1266.25,2024.12,1132.4
2016-10-28,689.65,81145504,10997420362,117661.86326397449,15946379.12274342,0.4,1273.0,2019.42,1140.2
2016-10-29,714.48,134760992,11394596830,188614.08576867092,15948097.679431194,0.4,1273.0,2019.42,1140.2
2016-10-30,701.86,100665000,11194834676,143426.03938107315,15950238.902345197,0.4,1273.0,2019.42,1140.2
2016-10-31,700.97,97064400,11181852070,138471.54657117993,15951969.513673909,0.4,1272.0,2008.19,1145.2
2016-11-01,729.79,130527000,11642863554,178855.56118883516,15953717.5817701,0.41,1288.45,2007.39,1144.6
2016-11-02,740.83,84865200,11820110421,114554.21621694585,15955226.46356114,0.41,1303.75,1978.94,1141.8
2016-11-03,688.7,172808000,10989660280,250919.12298533466,15957108.000580803,0.41,1301.0,1983.8,1148.7
2016-11-04,703.23,99907696,11222575748,142069.72967592394,15958613.466433456,0.41,1302.8,1982.02,1140.6
2016-11-05,703.42,53752300,11226736982,76415.65494299281,15960218.620454352,0.41,1302.8,1982.02,1140.6
2016-11-06,711.52,59902200,11357385316,84189.06004047673,15962144.867326288,0.41,1302.8,1982.02,1140.6
2016-11-07,703.13,65047100,11224670783,92510.7732567235,15963862.703909662,0.41,1283.05,1997.58,1143.4
2016-11-08,709.85,79660800,11333339468,112222.01873635275,15965823.016130168,0.41,1282.35,2003.38,1141.6
2016-11-09,723.27,132429000,11548965779,183097.5984072338,15967710.231310576,0.41,1281.4,1958.38,1137.5
2016-11-10,715.53,68807800,11426817526,96163.40335136194,15969725.274971,0.41,1267.5,2002.6,1145.8
2016-11-11,716.41,63119700,11442241390,88105.55408215967,15971638.293714494,0.41,1236.45,1984.43,1151.0
2016-11-12,705.05,64622500,11262273136,91656.62009786541,15973722.623927383,0.41,1236.45,1984.43,1151.0
2016-11-13,702.03,80318096,11215181107,114408.35291939092,15975358.755323848,0.41,1236.45,1984.43,1151.0
2016-11-14,705.02,62993000,11271073434,89349.2383194803,15986884.67561204,0.41,1213.6,1974.4,1164.4
2016-11-15,711.62,72038496,11377924616,101231.69107107726,15988764.53163205,0.41,1226.95,1967.53,1169.8
2016-11-16,744.2,141294000,11900441939,189860.25262026335,15990919.025799515,0.41,1229.2,1979.65,1168.8
2016-11-17,740.98,108579000,11850398479,146534.31941482902,15992872.248913601,0.41,1226.75,1980.55,1167.2
2016-11-18,751.59,87363104,12021432968,116237.71471147833,15994668.593248978,0.41,1211.0,1974.58,1174.4
2016-11-19,751.62,110608000,12023262925,147159.46888055134,15996464.869215827,0.41,1211.0,1974.58,1174.4
2016-11-20,731.03,154116000,11695081878,210820.3493700669,15998087.46289482,0.41,1211.0,1974.58,1174.4
2016-11-21,739.25,60802400,11827902946,82248.76564085222,15999868.712884681,0.41,1214.25,1966.05,1182.3
2016-11-22,751.35,129906000,12022735372,172896.78578558593,16001511.109336527,0.41,1212.25,1983.47,1183.6
2016-11-23,744.59,76543800,11916054235,102799.93016290844,16003510.972481498,0.41,1185.35,1987.95,1175.5
2016-11-24,740.29,85919296,11848658575,116061.67312809845,16005428.379418878,0.41,1186.1,1971.26,1174.9
2016-11-25,741.65,67807600,11871816579,91428.03209060879,16007303.416705994,0.41,1187.7,1974.46,1182.4
2016-11-26,735.38,54962700,11772895899,74740.54230465881,16009268.54007452,0.41,1187.7,1974.46,1182.4
2016-11-27,732.03,52601800,11720648987,71857.43753671298,16011159.360955153,0.41,1187.7,1974.46,1182.4
2016-11-28,735.81,61888600,11782628755,84109.48478547452,16013140.28757424,0.41,1187.0,1978.13,1178.9
2016-11-29,735.6,68511104,11780661280,93136.3567156063,16015037.085372485,0.41,1186.55,1978.39,1170.3
2016-11-30,745.69,84070800,11943536630,112742.29237350641,16016758.478724401,0.41,1178.1,1983.48,1168.5
2016-12-01,756.77,80461904,12122431239,106322.79820817422,16018646.668076167,0.54,1161.85,1983.75,1168.0
2016-12-02,777.94,127605000,12462935160,164029.35959071392,16020432.372676555,0.54,1173.5,1970.61,1172.6
2016-12-03,771.16,69547296,12355811709,90185.30006743089,16022371.114943722,0.54,1173.5,1970.61,1172.6
2016-12-04,773.87,60557900,12400766376,78253.3242017393,16024353.413364002,0.54,1173.5,1970.61,1172.6
2016-12-05,758.7,106363000,12159115875,140191.11638328718,16026249.999999998,0.54,1162.2,1963.36,1170.5
2016-12-06,764.22,116218000,12249086971,152074.01010180314,16028220.893198293,0.54,1172.5,1989.86,1173.8
2016-12-07,768.13,96426096,12313376414,125533.56332912398,16030328.738624973,0.54,1177.65,1991.89,1169.5
2016-12-08,770.81,80111904,12357837893,103932.1025933758,16032275.000324335,0.54,1171.05,2031.07,1169.4
2016-12-09,772.79,68705296,12390863077,88905.51896375472,16033932.992145345,0.54,1163.6,2024.69,1159.1
2016-12-10,774.65,53843100,12421967470,69506.35770993352,16035587.000580909,0.54,1163.6,2024.69,1159.1
2016-12-11,769.73,57313400,12344888048,74459.09604666571,16037945.835552726,0.54,1163.6,2024.69,1159.1
2016-12-12,780.09,76571000,12512497969,98156.62295376175,16039813.315130305,0.54,1156.1,2027.24,1166.2
2016-12-13,780.56,81645600,12521776922,104598.74961566056,16042042.792354207,0.54,1158.55,2035.98,1170.2
2016-12-14,781.48,75979000,12534369129,97224.4971080514,16039270.52387777,0.54,1162.25,2036.87,1165.5
2016-12-15,778.09,81580096,12484761985,104846.60643370304,16045395.757560179,0.54,1126.95,2036.65,1168.3
2016-12-16,784.91,83608200,12595490539,106519.47357021825,16047050.666955449,0.54,1131.6,2042.24,1180.1
2016-12-17,790.83,78989800,12691945028,99882.14913445368,16048891.706182111,0.54,1131.6,2042.24,1180.1
2016-12-18,790.53,60524400,12688510068,76561.80031118364,16050637.00049334,0.54,1131.6,2042.24,1180.1
2016-12-19,792.71,74886400,12725090633,94468.84737167438,16052643.000592902,0.54,1136.25,2038.39,1183.4
2016-12-20,800.88,99629296,12857473134,124399.78024173409,16054181.81750075,0.54,1125.7,2041.94,1186.4
2016-12-21,834.28,155576000,13395445163,186479.35944766746,16056294.245337298,0.54,1133.65,2037.96,1191.2
2016-12-22,864.54,200027008,13882988216,231368.1356559558,16058237.000023134,0.54,1131.35,2035.73,1194.2
2016-12-23,921.98,275564000,14807189352,298882.839107139,16060206.676934423,0.54,1131.35,2035.9,1198.0
2016-12-24,898.82,137727008,14436754927,153230.9116397054,16061897.740370708,0.54,1131.35,2035.9,1198.0
2016-12-25,896.18,143664992,14396194094,160308.18808721463,16063953.774911292,0.54,1131.35,2035.9,1198.0
2016-12-26,907.61,123771000,14581389977,136370.24713257898,16065700.0,0.54,1131.35,2037.75,1202.9
2016-12-27,933.2,167308000,14994286713,179284.18345477924,16067602.564294899,0.54,1131.35,2042.17,1199.4
2016-12-28,975.92,236630000,15682769405,242468.64497089927,16069728.466472663,0.54,1134.6,2024.49,1205.3
2016-12-29,973.5,199320000,15645617392,204745.7627118644,16071512.472521828,0.54,1145.9,2026.46,1207.6
2016-12-30,961.24,187474000,15450507055,195033.4983979027,16073516.556739211,0.54,1145.9,2026.46,1208.5
2016-12-31,963.74,99135104,15492554222,102864.98848237077,16075450.040467346,0.54,1145.9,2026.46,1208.5
2017-01-01,998.33,147775008,16050407461,148022.20508248775,16077256.479320465,0.65,1145.9,2026.46,1208.5
2017-01-02,1021.75,222184992,16429024775,217455.33839001713,16079300.0,0.65,1145.9,2026.16,1208.5
2017-01-03,1043.84,185168000,16786368910,177391.17106069898,16081361.999923361,0.65,1151.0,2043.97,1207.8
2017-01-04,1154.73,344945984,18571869009,298724.3632710677,16083300.0,0.65,1164.25,2045.64,1206.2
2017-01-05,1013.38,510199008,16300254795,503462.67737669975,16085036.999940792,0.65,1176.7,2041.95,1206.7
2017-01-06,902.2,351876000,14513695758,390019.95123032585,16087004.830414541,0.65,1175.85,2049.12,1191.6
2017-01-07,908.59,279550016,14618030536,307674.5462749975,16088698.46245281,0.65,1175.85,2049.12,1191.6
2017-01-08,911.2,158715008,14661966429,174182.405618964,16090832.340869183,0.65,1175.85,2049.12,1191.6
2017-01-09,902.83,141876992,14528815565,157146.96232956368,16092526.350475725,0.65,1178.5,2048.78,1189.1
2017-01-10,907.68,115808000,14608685049,127586.81473647102,16094532.267979905,0.65,1189.5,2045.12,1205.5
2017-01-11,777.76,310928992,12519135996,399774.98457107594,16096399.91256943,0.65,1178.55,2075.17,1198.7
2017-01-12,804.83,222326000,12956730411,276239.7027943789,16098717.009803312,0.65,1205.05,2087.14,1196.4
2017-01-13,823.98,168968000,13266554392,205063.22969004101,16100578.159664068,0.65,1190.35,2076.79,1182.8
2017-01-14,818.41,93063296,13178601992,113712.3153431654,16102689.351303138,0.65,1190.35,2076.79,1182.8
2017-01-15,821.8,71013600,13234840657,86412.26575809199,16104697.806035534,0.65,1190.35,2076.79,1182.8
2017-01-16,831.53,82755200,13393372620,99521.60475268481,16106902.480968816,0.65,1203.0,2064.17,1177.7
2017-01-17,907.94,155095008,14625779851,170820.76789215146,16108751.515518645,0.65,1216.05,2071.87,1180.5
2017-01-18,886.62,225676992,14284036613,254536.31995668946,16110663.658613611,0.65,1214.75,2070.54,1180.9
2017-01-19,899.07,105625000,14486616700,117482.5097044724,16112890.764901508,0.65,1196.05,2072.79,1165.6
2017-01-20,895.03,86728400,14423545371,96899.99217903311,16115152.979229746,0.65,1200.55,2065.61,1177.1
2017-01-21,921.79,111158000,14856911163,120589.28823267773,16117457.515269205,0.65,1200.55,2065.61,1177.1
2017-01-22,924.67,116573000,14905439337,126069.84113251214,16119739.298344275,0.65,1200.55,2065.61,1177.1
2017-01-23,921.01,73588600,14848013909,79899.89250931043,16121447.008175807,0.65,1212.85,2065.99,1172.5
2017-01-24,892.69,111349000,14393026385,124734.2302479024,16123207.815703098,0.65,1216.8,2065.76,1166.7
2017-01-25,901.54,120831000,14537488261,134027.33101138053,16125172.77214544,0.65,1195.0,2066.94,1163.6
2017-01-26,917.59,131958000,14797955301,143809.32660556457,16126979.697904292,0.65,1189.7,2083.59,1166.2
2017-01-27,919.75,125594000,14834831700,136552.32400108725,16129200.0,0.65,1184.85,2083.59,1166.2
2017-01-28,921.59,68979600,14866260449,74848.46840786033,16131100.0,0.65,1184.85,2083.59,1166.2
2017-01-29,919.5,60851700,14834377926,66179.11908646004,16133091.817292007,0.65,1184.85,2083.59,1166.2
2017-01-30,920.38,78227296,14850351605,84994.56311523501,16135022.061539799,0.65,1192.8,2083.59,1166.2
2017-01-31,970.4,164582000,15659186515,169602.22588623248,16136836.886850784,0.65,1212.8,2067.57,1157.8
2017-02-01,989.02,150110000,15962015276,151776.50603627833,16139223.955026187,0.66,1203.65,2080.48,1165.5
2017-02-02,1011.8,145820992,16331615570,144120.37161494367,16141150.0,0.66,1221.95,2071.01,1155.2
2017-02-03,1029.91,201278000,16625849489,195432.6106164616,16143012.000077676,0.66,1215.2,2073.16,1149.2
2017-02-04,1042.9,155064000,16837411920,148685.39649055517,16144799.999999998,0.66,1215.2,2073.16,1149.2
2017-02-05,1027.34,114208000,16588240157,111168.64913271167,16146787.000408825,0.66,1215.2,2073.16,1149.2
2017-02-06,1038.15,111762000,16764422010,107654.96315561334,16148361.999711024,0.66,1226.75,2077.66,1146.8
2017-02-07,1061.35,146007008,17141080574,137567.25679559054,16150262.00028266,0.66,1231.0,2075.21,1137.7
2017-02-08,1063.07,201855008,17170799127,189879.3193298654,16152086.99991534,0.66,1242.1,2065.08,1142.1
2017-02-09,994.38,407220000,16063448932,409521.5108912086,16154235.736841047,0.66,1236.8,2065.88,1145.4
2017-02-10,988.67,190452000,15973053725,192634.54944521427,16156102.364793107,0.66,1228.3,2075.08,1145.7
2017-02-11,1004.45,102261000,16229677099,101807.954602021,16157775.000248892,0.66,1228.3,2075.08,1145.7
2017-02-12,999.18,67530000,16146290349,67585.42004443644,16159541.172761666,0.66,1228.3,2075.08,1145.7
2017-02-13,990.64,100607000,16010322103,101557.57893886781,16161594.628724866,0.66,1222.25,2078.65,1151.4
2017-02-14,1004.55,137946000,16237219721,137321.18859190683,16163674.999751134,0.66,1230.75,2074.57,1151.9
2017-02-15,1007.48,89759400,16286329282,89092.98447611863,16165412.000238217,0.66,1224.4,2083.86,1144.5
2017-02-16,1027.44,122277000,16610905026,119011.32912870824,16167275.0,0.66,1240.55,2081.84,1141.6
2017-02-17,1046.21,136474000,16916338976,130446.08634977682,16169161.999980884,0.66,1241.95,2080.58,1138.9
2017-02-18,1054.42,99073504,17051064834,93960.19043644847,16171037.000436258,0.66,1241.95,2080.58,1138.9
2017-02-19,1047.87,77423296,16946913346,73886.35613196294,16172725.00023858,0.66,1241.95,2080.58,1138.9
2017-02-20,1079.98,109478000,17468244508,101370.39574806941,16174600.0,0.66,1237.3,2084.39,1145.3
2017-02-21,1115.3,186868992,18041455273,167550.4276876177,16176325.00044831,0.66,1233.2,2102.93,1147.6
2017-02-22,1117.44,136100000,18077985665,121796.24856815577,16178036.999749426,0.66,1236.65,2106.61,1146.8
2017-02-23,1166.72,189454000,18877442096,162381.71969281405,16179925.0,0.66,1247.9,2107.63,1140.9
2017-02-24,1173.68,330759008,18992415818,281813.61870356486,16181936.999863675,0.66,1253.65,2094.12,1138.8
2017-02-25,1143.84,139960992,18511906560,122360.63785144777,16184000.000000002,0.66,1253.65,2094.12,1138.8
2017-02-26,1165.2,116486000,18860247630,99970.82046000686,16186275.0,0.66,1253.65,2094.12,1138.8
2017-02-27,1179.97,131570000,19101427518,111502.83481783434,16188061.999881353,0.66,1257.2,2085.52,1131.0
2017-02-28,1179.97,184956000,19103684801,156746.35795825318,16189975.00021187,0.66,1255.6,2091.64,1132.1
2017-03-01,1222.5,229056992,19794459608,187367.68261758692,16191787.000408998,0.79,1240.4,2091.64,1132.1
2017-03-02,1251.01,368275008,20258543188,294382.14562633395,16193750.000399677,0.79,1238.1,2102.65,1132.3
2017-03-03,1274.99,315739008,20649259919,247640.37992454844,16195625.00019608,0.79,1226.5,2078.75,1142.0
2017-03-04,1255.15,183270000,20329978338,146014.4205871808,16197250.000398358,0.79,1226.5,2078.75,1142.0
2017-03-05,1267.12,134127000,20526235270,105851.85302102406,16199125.000000002,0.79,1226.5,2078.75,1142.0
2017-03-06,1272.83,153656992,20620991547,120720.74982519269,16200900.0,0.79,1230.95,2081.36,1152.7
2017-03-07,1223.54,291256000,19824773912,238043.7092371316,16202800.0,0.79,1216.65,2094.05,1156.1
2017-03-08,1150.0,332603008,18635275050,289220.0069565217,16204587.0,0.79,1209.2,2095.41,1151.2
2017-03-09,1188.49,212283008,19261188310,178615.72920260162,16206436.999890618,0.79,1206.55,2091.06,1146.6
2017-03-10,1116.72,563795968,18100188612,504867.7985529049,16208350.0,0.79,1202.65,2097.35,1156.1
2017-03-11,1175.83,283320000,19060468862,240953.1990168647,16210225.000212617,0.79,1202.65,2097.35,1156.1
2017-03-12,1221.38,227176000,19801195767,185999.44325271412,16212149.999999998,0.79,1202.65,2097.35,1156.1
2017-03-13,1231.92,380276992,19974334865,308686.4341840379,16213986.999967529,0.79,1204.2,2117.59,1158.2
2017-03-14,1240.0,245306000,20107761880,197827.4193548387,16215937.0,0.79,1204.6,2133.78,1147.7
2017-03-15,1249.61,297804992,20265831337,238318.34892486458,16217724.999799939,0.79,1198.8,2133.0,1147.3
2017-03-16,1187.81,638568000,19265847025,537601.1314940942,16219637.000025257,0.79,1229.35,2150.08,1146.3
2017-03-17,1100.23,706598976,17847435957,642228.4213300855,16221550.00045445,0.79,1229.6,2164.58,1131.7
2017-03-18,973.82,621302016,15798760668,638004.9865478219,16223491.680187304,0.79,1229.6,2164.58,1131.7
2017-03-19,1036.74,406648000,16821676707,392237.2050851708,16225550.0,0.79,1229.6,2164.58,1131.7
2017-03-20,1054.23,286529984,17107266418,271790.77051497303,16227261.999753375,0.79,1232.4,2157.01,1131.4
2017-03-21,1120.54,337391008,18185299687,301096.7997572599,16229050.0,0.79,1241.6,2178.38,1124.5
2017-03-22,1049.14,380840992,17028630158,363003.02342871303,16231036.99982843,0.79,1249.05,2168.3,1117.5
2017-03-23,1038.59,248540000,16859314109,239305.21187379045,16232886.999682263,0.79,1247.5,2172.72,1123.8
2017-03-24,937.52,491038016,15220718764,523762.7101288506,16235086.999744006,0.79,1247.5,2168.95,1120.0
2017-03-25,972.78,435803008,15794781102,447997.49994860095,16236745.309319682,0.79,1247.5,2168.95,1120.0
2017-03-26,966.72,303668000,15698465531,314121.97947699437,16238895.989531612,0.79,1247.5,2168.95,1120.0
2017-03-27,1045.77,372535008,16983801541,356230.3451045641,16240475.00023906,0.79,1257.55,2155.66,1122.7
2017-03-28,1047.15,326332000,17008241726,311638.2562192618,16242412.000190994,0.79,1257.25,2163.31,1114.2
2017-03-29,1039.97,298457984,16893415156,286987.10924353584,16244137.000105772,0.79,1251.1,2166.98,1112.5
2017-03-30,1026.43,352968992,16675587066,343880.23732743587,16246199.999999998,0.79,1248.8,2164.64,1114.0
2017-03-31,1071.79,447287008,17414322808,417327.09579301917,16247887.000251915,0.79,1244.85,2160.23,1116.1
2017-04-01,1080.5,289633984,17557597716,268055.51503933367,16249512.0,0.9,1244.85,2160.23,1116.1
2017-04-02,1102.17,514187008,17911915755,466522.4130578767,16251499.999999998,0.9,1244.85,2160.23,1116.1
2017-04-03,1143.81,580444032,18591158323,507465.4286988224,16253712.000244796,0.9,1247.25,2167.51,1119.3
2017-04-04,1133.25,436310016,18421262063,385007.73527465254,16255250.000441208,0.9,1257.65,2161.1,1113.8
2017-04-05,1124.78,414784000,18285857775,368769.0037162823,16257275.000444531,0.9,1245.8,2160.85,1118.9
2017-04-06,1182.68,511222016,19229356147,432257.259782866,16259136.999864712,0.9,1252.5,2152.75,1124.0
2017-04-07,1176.9,317022016,19137747435,269370.3934064066,16261149.999999998,0.9,1266.45,2151.73,1131.0
2017-04-08,1175.95,209312000,19124327856,177993.9623283303,16262874.999787405,0.9,1266.45,2151.73,1131.0
2017-04-09,1187.87,242343008,19320511927,204014.7558234487,16264836.999840051,0.9,1266.45,2151.73,1131.0
2017-04-10,1187.13,215883008,19310642460,181852.8787917077,16266661.999949457,0.9,1250.05,2133.32,1134.6
2017-04-11,1205.01,216182000,19604036563,179402.66055883354,16268775.000207467,0.9,1252.9,2123.85,1141.6
2017-04-12,1200.37,288702016,19530680104,240510.8558194557,16270550.00041654,0.9,1274.3,2128.91,1145.8
2017-04-13,1169.28,351968992,19026699552,301013.4373289546,16272150.0,0.9,1284.15,2148.61,1145.2
2017-04-14,1167.54,254827008,19000400018,218259.76668893572,16273875.000428252,0.9,1284.15,2134.88,1131.9
2017-04-15,1172.52,203559008,19083656460,173608.13291031282,16275761.999795312,0.9,1284.15,2134.88,1131.9
2017-04-16,1182.94,183231008,19255408766,154894.59144166228,16277587.000185976,0.9,1284.15,2134.88,1131.9
2017-04-17,1193.91,253206000,19436033390,212081.31266175842,16279312.000067005,0.9,1284.15,2145.76,1138.8
2017-04-18,1211.67,270524000,19727334977,223265.41054907689,16281111.999966986,0.9,1278.95,2148.46,1136.5
2017-04-19,1210.29,288060992,19707045565,238009.8918441035,16282912.000429649,0.9,1279.05,2138.4,1137.9
2017-04-20,1229.08,315108000,20015137622,256377.1276076415,16284650.000000002,0.9,1282.1,2149.15,1139.8
2017-04-21,1222.05,272167008,19903192286,222713.4798085185,16286724.999795426,0.9,1281.85,2165.04,1141.4
2017-04-22,1231.71,249320000,20062753908,202417.77691177305,16288536.999780793,0.9,1281.85,2165.04,1141.4
2017-04-23,1207.21,258951008,19665994145,214503.6969541339,16290450.000414178,0.9,1281.85,2165.04,1141.4
2017-04-24,1250.15,235806000,20367443800,188622.16534015918,16291999.999999998,0.9,1269.4,2173.74,1136.6
2017-04-25,1265.49,242556000,20619704237,191669.62994571272,16293850.000395104,0.9,1267.8,2196.85,1131.7
2017-04-26,1281.08,329631008,20876159410,257307.12211571488,16295750.0,0.9,1261.85,2207.84,1130.5
2017-04-27,1317.73,449196992,21475836448,340886.9738110235,16297600.0,0.9,1262.8,2209.46,1125.1
2017-04-28,1316.48,527488992,21457669552,400681.35634419054,16299275.0,0.9,1266.45,2205.44,1130.1
2017-04-29,1321.79,422705984,21547126640,319798.1404005175,16301474.999810863,0.9,1266.45,2205.44,1130.1
2017-04-30,1347.89,413115008,21975104909,306490.14978967124,16303337.000051932,0.9,1266.45,2205.44,1130.1
2017-05-01,1421.6,713624000,23179524919,501986.4940911649,16305236.999859314,0.91,1266.45,2205.44,1130.1
2017-05-02,1452.82,477337984,23691443738,328559.6178466706,16307212.00011013,0.91,1255.45,2219.67,1133.4
2017-05-03,1490.09,583795968,24301634925,391785.7095880115,16308836.999778537,0.91,1250.3,2219.67,1133.4
2017-05-04,1537.67,933548992,25080858487,607119.2076323268,16310950.000325166,0.91,1228.45,2241.24,1130.7
2017-05-05,1555.45,946035968,25373374563,608207.2506348644,16312562.00006429,0.91,1228.05,2241.24,1130.7
2017-05-06,1578.8,582529984,25757608890,368970.0937420826,16314675.0,0.91,1228.05,2241.24,1130.7
2017-05-07,1596.71,1080029952,26053077975,676409.5872137082,16316725.000156572,0.91,1228.05,2241.24,1130.7
2017-05-08,1723.35,1340320000,28123369330,777741.0276496359,16319011.999883948,0.91,1229.8,2292.76,1132.1
2017-05-09,1755.36,1167920000,28649119972,665345.000455747,16320936.999817703,0.91,1220.4,2292.76,1132.1
2017-05-10,1787.13,915723008,29170965564,512398.65482645354,16322799.999999998,0.91,1222.95,2270.12,1132.4
2017-05-11,1848.57,799489984,30176934751,432491.0520023586,16324475.000135241,0.91,1223.15,2296.37,1134.5
2017-05-12,1724.24,740984000,28150631936,429745.27907947847,16326400.0,0.91,1231.25,2286.02,1130.4
2017-05-13,1804.91,579635008,29471223857,321143.440947194,16328361.999767302,0.91,1231.25,2286.02,1130.4
2017-05-14,1808.91,437196000,29540290794,241690.29968323465,16330437.00018243,0.91,1231.25,2286.02,1130.4
2017-05-15,1738.43,731529024,28392885375,420798.665462515,16332486.999764154,0.91,1233.3,2290.65,1126.8
2017-05-16,1734.45,959044992,28330874003,552938.9673960045,16334211.999769378,0.91,1234.2,2295.33,1125.4
2017-05-17,1839.09,1064729984,30043626195,578943.9255283864,16336136.999820564,0.91,1257.4,2293.08,1117.7
2017-05-18,1888.65,894321024,30856574835,473523.95838297193,16337900.0,0.91,1255.9,2286.82,1118.4
2017-05-19,1987.71,1157289984,32479082015,582222.7508036887,16339950.000251545,0.91,1252.0,2288.48,1125.2
2017-05-20,2084.73,961336000,34068630559,461132.1370153449,16341987.000235042,0.91,1252.0,2288.48,1125.2
2017-05-21,2041.2,1147859968,33361091114,562345.663335293,16343861.999804037,0.91,1252.0,2288.48,1125.2
2017-05-22,2173.4,1942220032,35525744380,893632.111898408,16345700.0,0.91,1258.85,2304.03,1127.5
2017-05-23,2320.42,1378749952,37933704066,594181.2051266581,16347775.000215478,0.91,1260.2,2311.74,1117.1
2017-05-24,2443.64,1725379968,39952841999,706069.620729731,16349725.0,0.91,1252.55,2317.34,1120.6
2017-05-25,2304.98,2406700032,37690456715,1044130.548638166,16351750.0,0.91,1256.95,2342.93,1126.6
2017-05-26,2202.42,1763480064,36017660894,800701.0760890293,16353675.000227023,0.91,1265.05,2355.3,1118.0
2017-05-27,2038.87,1700480000,33347170525,834030.6149975231,16355711.999784196,0.91,1265.05,2355.3,1118.0
2017-05-28,2155.8,1147139968,35264171110,532117.9923926152,16357812.000185544,0.91,1265.05,2355.3,1118.0
2017-05-29,2255.61,994625024,36901102917,440956.1156405584,16359700.0,0.91,1265.05,2352.97,1119.5
2017-05-30,2175.47,1443970048,35594903085,663750.8437257237,16361936.99982073,0.91,1262.7,2343.68,1120.1
2017-05-31,2286.41,1544829952,37414813240,675657.4507634239,16364000.000000002,0.91,1266.2,2347.38,1123.9
2017-06-01,2407.88,1653180032,39407633763,686570.7726298652,16366112.000182733,1.04,1264.85,2344.61,1121.8
2017-06-02,2488.55,1317030016,40732491835,529235.9068533885,16367961.999959815,1.04,1274.95,2371.72,1120.4
2017-06-03,2515.35,1514950016,41177190057,602281.9949510009,16370362.000119269,1.04,1274.95,2371.72,1120.4
2017-06-04,2511.81,1355120000,41124262595,539499.4048116697,16372361.999912415,1.04,1274.95,2371.72,1120.4
2017-06-05,2686.81,1369309952,43994968834,509641.52731305896,16374424.999906953,1.04,1279.95,2368.62,1120.9
2017-06-06,2863.2,2089609984,46888622160,729816.2838781783,16376300.000000002,1.04,1293.5,2368.62,1120.9
2017-06-07,2732.16,1517709952,44748237218,555498.196298899,16378337.000029283,1.04,1291.0,2360.14,1118.4
2017-06-08,2805.62,1281170048,45957247989,456644.1813217756,16380425.000178214,1.04,1273.1,2363.57,1122.0
2017-06-09,2823.81,1348950016,46260465854,477705.6586668367,16382287.00018769,1.04,1266.55,2381.69,1125.0
2017-06-10,2947.71,2018889984,48295501718,684901.1551339853,16384074.999915188,1.04,1266.55,2381.69,1125.0
2017-06-11,2958.11,1752400000,48471330146,592405.2858074919,16385911.999891821,1.04,1266.55,2381.69,1125.0
2017-06-12,2659.63,2569530112,43585351533,966123.1494606392,16387750.000187995,1.04,1266.4,2357.87,1121.6
2017-06-13,2717.02,1781200000,44530631894,655571.1772456588,16389511.999911668,1.04,1262.0,2374.7,1126.0
2017-06-14,2506.37,1696560000,41082567339,676899.2606837777,16391262.00002394,1.04,1275.5,2372.64,1128.9
2017-06-15,2464.58,2026259968,40402259202,822152.2401382792,16393162.000016231,1.04,1254.55,2361.65,1125.6
2017-06-16,2518.56,1195190016,41291821423,474552.9254812274,16395012.000111176,1.04,1255.4,2361.83,1122.8
2017-06-17,2655.88,1534509952,43548031452,577778.345407172,16396837.00016567,1.04,1255.4,2361.83,1122.8
2017-06-18,2548.29,1178659968,41788418974,462529.76231119694,16398612.000204058,1.04,1255.4,2361.83,1122.8
